phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,ensemble_own_noisy_rnd_count,Ensemble,32,455.7167122372852,462.4071152595216,500,max_steps,False,False,none,-1,,0.0,False,0,9.819817543029785,7.561516765000306,9.819822265625,3.61669921875,0.0,0.0,0.0,0.0,41.0,6250.0,49140.0,156.86,39.0,3.7141877955794333,500,0.07093660505092703,0.012671439993964294,0.07093660505092703,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,33,442.5656755832199,447.86086504781434,500,max_steps,False,False,none,-1,,0.0,False,0,9.396095991134644,5.95781175600041,9.3957998046875,3.61669921875,0.0,0.0,0.0,0.0,40.0,6250.0,49140.0,150.46,39.0,3.5453722725212575,500,0.06821991661854554,0.009908179763003712,0.06821991661854554,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,34,434.595129069592,439.5282309745744,500,max_steps,False,False,none,-1,,0.0,False,0,9.426662921905518,5.915471213999808,9.426859375,3.61669921875,0.0,0.0,0.0,0.0,36.0,6250.0,49140.0,152.92,39.0,3.600438199967146,500,0.059961511779460124,0.009266588692170794,0.059961511779460124,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,35,444.2474395527924,449.33309702223676,500,max_steps,False,False,none,-1,,0.0,False,0,9.614858865737915,5.752851531000488,9.61450390625,3.61669921875,0.0,0.0,0.0,0.0,35.0,6250.0,49140.0,130.5,38.0,3.6487928002476693,500,0.05565485350158997,0.009614766403870443,0.05565485350158997,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,36,469.65961533043816,476.60313031301706,500,max_steps,False,False,none,-1,,0.0,False,0,9.921414613723755,7.159929407000163,9.9219716796875,3.61669921875,0.0,0.0,0.0,0.0,34.0,6250.0,49140.0,137.16,38.0,3.613558422476053,500,0.05661524616729002,0.0133208775034852,0.05661524616729002,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,37,443.57091160946095,448.9572065260859,500,max_steps,False,False,none,-1,,0.0,False,0,9.84342074394226,7.58166333600002,9.84355859375,3.61669921875,0.0,0.0,0.0,0.0,45.0,6250.0,49140.0,153.29,39.0,3.7437195394337177,500,0.0626502549406141,0.01014608728384386,0.0626502549406141,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,38,460.0388801959725,466.1987699937326,500,max_steps,False,False,none,-1,,0.0,False,0,10.245421171188354,7.639227064999432,10.24496484375,3.61669921875,0.0,0.0,0.0,0.0,35.0,6250.0,49140.0,130.89,38.0,3.6545599755197764,500,0.06148111213254742,0.011704968474193904,0.06148111213254742,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,39,448.92351878815964,454.228555864791,500,max_steps,False,False,none,-1,,0.0,False,0,9.96480417251587,7.186579336999785,9.9648046875,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,143.53,38.0,3.698092551827431,500,0.06720976434473414,0.009937976509817193,0.06720976434473414,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,40,463.71960685638766,468.8897280808716,500,max_steps,False,False,none,-1,,0.0,False,0,10.234851837158203,7.570516581000447,10.2344228515625,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,126.23,37.0,3.8036105047911404,500,0.061247021958348344,0.009727772229383588,0.061247021958348344,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,41,476.05820698428215,482.7745173569816,500,max_steps,False,False,none,-1,,0.0,False,0,10.478515625,7.031012968999676,10.47856640625,3.61669921875,0.0,0.0,0.0,0.0,30.0,6250.0,49140.0,149.78,38.0,3.765524410277605,500,0.06788250331406016,0.012753795712257161,0.06788250331406016,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
