phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,replay_buffer_size,learn_steps,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,standard_epsilon,Epsilon,101,-142.4466321964136,-141.78855440474783,50,stuck,True,False,none,-1,,0.0,True,50,1.3590574264526367,0.9022330250001005,1.3538853759765626,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,147.57,38.0,0.6428933516144753,50,0.0409181888459716,0.012752373944855655,0.0409181888459716,34188,34125,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 40, 'epsilon_random': 10}"
train,standard_epsilon,Epsilon,102,1025.5838950976754,1036.9614466335127,500,max_steps,False,False,none,-1,,0.0,False,0,13.480979442596436,8.141337155999963,13.4741318359375,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,148.79,38.0,0.9787810185402632,500,0.011851038659060578,0.022636592685084472,0.011851038659060578,34688,34625,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 400, 'epsilon_random': 100}"
train,standard_epsilon,Epsilon,103,595.8557828212003,613.547117650877,449,collision,True,True,static.static,0,,368.37350908893495,False,0,13.014425277709961,8.53214423399993,13.0115927734375,2.00634765625,0.0,0.0,0.0,0.0,35.0,5835.0,49140.0,114.04,36.0,0.8929852595042546,449,0.014301431867141558,0.03925862227303857,0.014301431867141558,35137,35074,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 357, 'epsilon_random': 92}"
train,standard_epsilon,Epsilon,104,683.1042100119402,702.3531004830367,498,collision,True,True,static.static,0,,11312.301583401906,False,0,14.085562705993652,9.15195628999993,14.082876953125,2.00634765625,0.0,0.0,0.0,0.0,39.0,5835.0,49140.0,119.19,36.0,0.9596368852538996,498,0.03046039065155486,0.038347786597693785,0.03046039065155486,35635,35572,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 402, 'epsilon_random': 96}"
train,standard_epsilon,Epsilon,105,1010.9183081225289,1029.3217831991865,500,max_steps,False,False,none,-1,,0.0,False,0,13.732125520706177,8.169206669000005,13.7244130859375,2.00634765625,0.0,0.0,0.0,0.0,39.0,5835.0,49140.0,162.45,39.0,1.0745917090922594,500,0.017752419400902,0.036629425959304796,0.017752419400902,36135,36072,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 401, 'epsilon_random': 99}"
train,standard_epsilon,Epsilon,106,541.8540347520646,562.1055409850012,500,max_steps,False,False,none,-1,,0.0,False,0,13.321096420288086,8.152747388999956,13.318111328125,2.00634765625,0.0,0.0,0.0,0.0,39.0,5835.0,49140.0,143.06,38.0,1.0151255164071917,500,0.0211454533108481,0.040291557932762706,0.0211454533108481,36635,36572,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 409, 'epsilon_random': 91}"
train,standard_epsilon,Epsilon,107,250.68086457144875,259.19043300415,231,collision,True,True,traffic.traffic_light,15,,7962.202696576904,False,0,6.4869749546051025,4.300904265999975,6.483931640625,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,149.87,38.0,0.879371472057842,231,0.06918647706403308,0.036146093812480865,0.06918647706403308,36866,36803,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 188, 'epsilon_random': 43}"
train,standard_epsilon,Epsilon,108,250.98475201989433,262.9350037229483,323,collision,True,True,traffic.traffic_light,23,,10095.724609398241,False,0,8.913987159729004,5.483888241000045,8.902375,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,148.12,38.0,0.8821320361674017,323,0.028723015103758753,0.03671045314014991,0.028723015103758753,37189,37126,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 262, 'epsilon_random': 61}"
train,standard_epsilon,Epsilon,109,884.7838636240604,903.8968866305216,500,max_steps,False,False,none,-1,,0.0,False,0,15.356366634368896,8.900315078000062,15.3536982421875,2.00634765625,0.0,0.0,0.0,0.0,31.0,5835.0,49140.0,143.95,37.0,0.9041930752620101,500,0.07957249313319335,0.03743032108158938,0.07957249313319335,37689,37626,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 391, 'epsilon_random': 109}"
train,standard_epsilon,Epsilon,110,987.2624098104095,1006.2483172170972,500,max_steps,False,False,none,-1,,0.0,False,0,13.889855146408081,8.883016345000101,13.887076171875,2.00634765625,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,146.85,38.0,1.0061594021245837,500,0.019981016488774914,0.03777200464848754,0.019981016488774914,38189,38126,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 395, 'epsilon_random': 105}"
train,standard_epsilon,Epsilon,111,545.0083028608803,562.670797130069,500,max_steps,False,False,none,-1,,0.0,False,0,13.327460527420044,8.17747117700003,13.3246875,2.00634765625,0.0,0.0,0.0,0.0,37.0,5835.0,49140.0,148.98,38.0,0.9505708309710026,500,0.028606479748530547,0.035038923740889745,0.028606479748530547,38689,38626,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 112, 'greedy': 388}"
train,standard_epsilon,Epsilon,112,709.8108702994958,729.5943158284003,500,max_steps,False,False,none,-1,,0.0,False,0,13.829097986221313,8.645069243999956,13.8266533203125,2.00634765625,0.0,0.0,0.0,0.0,42.0,5835.0,49140.0,165.14,40.0,0.9631300296336412,500,0.030499491816968656,0.03926189613964049,0.030499491816968656,39189,39126,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 396, 'epsilon_random': 104}"
train,standard_epsilon,Epsilon,113,-923.9066794690972,-913.200922267197,273,collision,True,True,static.building,0,,13741.590973226752,False,0,8.254062414169312,5.014518958999929,8.2512529296875,2.00634765625,0.0,0.0,0.0,0.0,35.0,5835.0,49140.0,139.78,37.0,1.0002307993643014,273,0.09291908703701768,0.03828603697541806,0.09291908703701768,39462,39399,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 219, 'epsilon_random': 54}"
train,standard_epsilon,Epsilon,114,438.25075735201796,459.4648685017835,500,max_steps,False,False,none,-1,,0.0,False,0,17.441791772842407,8.901710568999988,17.439125,2.00634765625,0.0,0.0,0.0,0.0,27.0,5835.0,49140.0,107.32,35.0,1.0455487556308507,500,0.15250921366852707,0.04090313016284637,0.15250921366852707,39962,39899,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 402, 'epsilon_random': 98}"
train,standard_epsilon,Epsilon,115,107.5532467360194,108.22533392094495,50,stuck,True,False,none,-1,,0.0,True,50,1.8740432262420654,0.911146697999925,1.8690869140625,2.00634765625,0.0,0.0,0.0,0.0,25.0,5835.0,49140.0,107.05,35.0,0.8831579793989658,50,0.06893697536550462,0.012752373944855655,0.06893697536550462,40012,39949,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 39, 'epsilon_random': 11}"
train,standard_epsilon,Epsilon,116,1138.0040281525112,1155.2687345101315,500,max_steps,False,False,none,-1,,0.0,False,0,17.320425033569336,9.59073451300003,17.317443359375,2.00634765625,0.0,0.0,0.0,0.0,33.0,5835.0,49140.0,123.33,35.0,0.9216412286460399,500,0.014644103307429759,0.03438297168216633,0.014644103307429759,40512,40449,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 101, 'greedy': 399}"
train,standard_epsilon,Epsilon,117,842.6141351573841,862.5232349957281,500,max_steps,False,False,none,-1,,0.0,False,0,17.044241189956665,10.20526431799999,17.041529296875,2.00634765625,0.0,0.0,0.0,0.0,31.0,5835.0,49140.0,112.29,35.0,1.0734377075582742,500,0.01434797035495285,0.039674719973140815,0.01434797035495285,41012,40949,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 394, 'epsilon_random': 106}"
train,standard_epsilon,Epsilon,118,949.499383114713,967.0056058745671,500,max_steps,False,False,none,-1,,0.0,False,0,16.200642108917236,8.600637256000027,16.193330078125,2.00634765625,0.0,0.0,0.0,0.0,28.0,5835.0,49140.0,105.89,35.0,1.0561698983162642,500,0.008909944365732371,0.034923346076049744,0.008909944365732371,41512,41449,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 107, 'greedy': 393}"
train,standard_epsilon,Epsilon,119,275.6903255157904,295.7635309322707,488,collision,True,True,static.building,0,,10670.18040512959,False,0,15.161473989486694,8.939278310999953,15.1588232421875,2.00634765625,0.0,0.0,0.0,0.0,33.0,5835.0,49140.0,137.73,37.0,0.993918826253932,488,0.02574825940198517,0.040876135062703454,0.02574825940198517,42000,41937,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 393, 'epsilon_random': 95}"
train,standard_epsilon,Epsilon,120,330.05645157773006,338.66931958364955,235,collision,True,True,static.static,0,,2631.989490837425,False,0,7.399458408355713,4.229376008000031,7.39684228515625,2.00634765625,0.0,0.0,0.0,0.0,31.0,5835.0,49140.0,110.32,35.0,1.0774262564613464,235,0.013907255605358552,0.03651142959679668,0.013907255605358552,42235,42172,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 192, 'epsilon_random': 43}"
train,standard_epsilon,Epsilon,121,840.2937605120703,859.801908133544,500,max_steps,False,False,none,-1,,0.0,False,0,14.237591028213501,8.569178909000016,14.234826171875,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,133.67,37.0,1.1166519313901664,500,0.02885812069691019,0.03872771403597947,0.02885812069691019,42735,42672,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 387, 'epsilon_random': 113}"
train,standard_epsilon,Epsilon,122,791.4383635805439,810.1327421753513,500,max_steps,False,False,none,-1,,0.0,False,0,15.896139144897461,8.738700388999973,15.8933603515625,2.00634765625,0.0,0.0,0.0,0.0,34.0,5835.0,49140.0,111.83,35.0,1.1032770105749368,500,0.023733059514226624,0.03715142659447231,0.023733059514226624,43235,43172,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 407, 'epsilon_random': 93}"
train,standard_epsilon,Epsilon,123,655.9122864475037,675.1343737935382,461,collision,True,True,static.static,0,,13266.446573444307,False,0,15.605006456375122,9.180095223999956,15.6023017578125,2.00634765625,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,134.75,36.0,1.0854329707468668,461,0.018065751965335466,0.04151584431556306,0.018065751965335466,43696,43633,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 360, 'epsilon_random': 101}"
train,standard_epsilon,Epsilon,124,617.8657406810906,636.3393283682909,500,max_steps,False,False,none,-1,,0.0,False,0,16.064721822738647,9.90939252499993,16.0619306640625,2.00634765625,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,115.19,35.0,1.0900725090652705,500,0.04760245331260376,0.036471150841273656,0.04760245331260376,44196,44133,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 399, 'epsilon_random': 101}"
train,standard_epsilon,Epsilon,125,-131.5417215182474,-117.74902644509459,335,collision,True,True,static.building,0,,17536.625,False,0,10.784640073776245,6.545701249999979,10.7775986328125,2.00634765625,0.0,0.0,0.0,0.0,31.0,5835.0,49140.0,111.97,35.0,1.1355975835625804,335,0.027442948135491738,0.04089779461760734,0.027442948135491738,44531,44468,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 257, 'epsilon_random': 78}"
train,standard_epsilon,Epsilon,126,-692.1589377224184,-671.7449877541549,500,max_steps,False,False,none,-1,,0.0,False,0,15.314053773880005,9.19470193099994,15.311435546875,2.00634765625,0.0,0.0,0.0,0.0,32.0,5835.0,49140.0,110.77,35.0,1.091949062153697,500,0.041250931883580054,0.040415390617694065,0.041250931883580054,45031,44968,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 407, 'epsilon_random': 93}"
train,standard_epsilon,Epsilon,127,822.3330621365463,842.245941106442,500,max_steps,False,False,none,-1,,0.0,False,0,16.72830104827881,9.448264480000034,16.725359375,2.00634765625,0.0,0.0,0.0,0.0,34.0,5835.0,49140.0,111.86,35.0,1.2008465284854173,500,0.03284022276260657,0.03949735571216616,0.03284022276260657,45531,45468,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 404, 'epsilon_random': 96}"
train,standard_epsilon,Epsilon,128,910.2295475182397,929.0285607625743,500,max_steps,False,False,none,-1,,0.0,False,0,17.312143564224243,9.42721176300006,17.3093828125,2.00634765625,0.0,0.0,0.0,0.0,37.0,5835.0,49140.0,121.04,35.0,1.0685387377738953,500,0.018085054773866432,0.037417175940931996,0.018085054773866432,46031,45968,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 394, 'epsilon_random': 106}"
train,standard_epsilon,Epsilon,129,107.55377852223258,108.22270501145898,50,stuck,True,False,none,-1,,0.0,True,50,1.5778567790985107,0.9111872550000726,1.5750244140625,2.00634765625,0.0,0.0,0.0,0.0,35.0,5835.0,49140.0,112.49,35.0,1.4283100473880768,50,0.06261558396741748,0.012752373944855655,0.06261558396741748,46081,46018,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 44, 'epsilon_random': 6}"
train,standard_epsilon,Epsilon,130,107.5535984430771,107.92414440447095,50,stuck,True,False,none,-1,,0.0,True,50,1.6140966415405273,0.8419458600000098,1.6104327392578126,2.00634765625,0.0,0.0,0.0,0.0,32.0,5835.0,49140.0,111.11,35.0,1.2229486012458801,50,0.03680592891294509,0.007042859938747232,0.03680592891294509,46131,46068,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 14, 'greedy': 36}"
train,standard_epsilon,Epsilon,131,497.61291605829706,513.6578790891656,425,collision,True,True,static.building,0,,744.517895170727,False,0,12.816703081130981,8.409098304000054,12.8091455078125,2.00634765625,0.0,0.0,0.0,0.0,35.0,5835.0,49140.0,114.08,35.0,1.2357665418702013,425,0.016639889033309267,0.03758645529994747,0.016639889033309267,46556,46493,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 343, 'epsilon_random': 82}"
train,standard_epsilon,Epsilon,132,998.0030655328992,1018.8275815664244,500,max_steps,False,False,none,-1,,0.0,False,0,16.073948860168457,9.877351666999857,16.0710556640625,2.00634765625,0.0,0.0,0.0,0.0,32.0,5835.0,49140.0,108.17,35.0,1.1134771781265735,500,0.016386358943884263,0.041485168477613334,0.016386358943884263,47056,46993,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 413, 'epsilon_random': 87}"
train,standard_epsilon,Epsilon,133,-231.5040907046156,-221.76384594086124,238,collision,True,True,static.static,0,,283.1208668930257,False,0,7.775727987289429,4.532198320999896,7.77306494140625,2.00634765625,0.0,0.0,0.0,0.0,32.0,5835.0,49140.0,105.76,34.0,1.2444962339491403,238,0.026799838583008582,0.04065739978120567,0.026799838583008582,47294,47231,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 193, 'epsilon_random': 45}"
train,standard_epsilon,Epsilon,134,957.5057708756908,977.5663161576139,500,max_steps,False,False,none,-1,,0.0,False,0,17.36203122138977,9.591545647999965,17.35921875,2.00634765625,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,110.13,34.0,1.1135665405988693,500,0.07788576137385098,0.03934223295010611,0.07788576137385098,47794,47731,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 396, 'epsilon_random': 104}"
train,standard_epsilon,Epsilon,135,874.7050206564297,894.4764240630556,500,max_steps,False,False,none,-1,,0.0,False,0,14.83586859703064,8.486070463000033,14.8326201171875,2.00634765625,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,113.61,35.0,1.1771366351246835,500,0.02662901566165965,0.03927651665663487,0.02662901566165965,48294,48231,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 402, 'epsilon_random': 98}"
train,standard_epsilon,Epsilon,136,358.7799489518717,368.7971796711565,261,collision,True,True,static.static,0,,309.5200001557609,False,0,7.646709680557251,5.0506449980000525,7.6418291015625,2.00634765625,0.0,0.0,0.0,0.0,40.0,5835.0,49140.0,159.0,39.0,1.0862817291555733,261,0.0184181908808356,0.0381960124179522,0.0184181908808356,48555,48492,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 53, 'greedy': 208}"
train,standard_epsilon,Epsilon,137,270.64170993431344,283.8543961862359,358,collision,True,True,static.car,0,,16187.792968757361,False,0,10.397827625274658,6.248774363000166,10.39531640625,2.00634765625,0.0,0.0,0.0,0.0,37.0,5835.0,49140.0,114.18,36.0,1.325589169711707,358,0.04937782678994586,0.03641316656987143,0.04937782678994586,48913,48850,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 280, 'epsilon_random': 78}"
train,standard_epsilon,Epsilon,138,-355.4604319276285,-341.5835883025867,434,collision,True,True,static.static,0,,97.86376071320097,False,0,14.036094665527344,8.401634726999873,14.0288134765625,2.00634765625,0.0,0.0,0.0,0.0,40.0,5835.0,49140.0,141.26,37.0,1.3064839290927082,434,0.01178625100180276,0.03185643155689908,0.01178625100180276,49347,49284,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 371, 'epsilon_random': 63}"
train,standard_epsilon,Epsilon,139,1113.2694662788103,1132.609168431412,500,max_steps,False,False,none,-1,,0.0,False,0,16.25376033782959,9.976734797000063,16.2487138671875,2.00634765625,0.0,0.0,0.0,0.0,37.0,5835.0,49140.0,147.62,38.0,1.2108814646601678,500,0.00961815609401674,0.03858322274425975,0.00961815609401674,49847,49784,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 407, 'epsilon_random': 93}"
train,standard_epsilon,Epsilon,140,981.4126184842157,999.4856919182939,500,max_steps,False,False,none,-1,,0.0,False,0,15.72806191444397,8.623378531999833,15.725208984375,2.00634765625,0.0,0.0,0.0,0.0,35.0,5835.0,49140.0,118.61,36.0,1.225828446432948,500,0.02287301626749104,0.035917416705483075,0.02287301626749104,50000,50284,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 399, 'epsilon_random': 101}"
train,standard_epsilon,Epsilon,141,710.4232349751323,729.8341311786191,500,max_steps,False,False,none,-1,,0.0,False,0,16.84928011894226,9.410286313999904,16.843201171875,2.00634765625,0.0,0.0,0.0,0.0,39.0,5835.0,49140.0,121.45,36.0,1.2230308135449885,500,0.020703816743334755,0.03861475423954026,0.020703816743334755,50000,50784,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 395, 'epsilon_random': 105}"
train,standard_epsilon,Epsilon,142,234.63079483028065,244.0805587633171,263,collision,True,True,static.static,0,,10720.371194784135,False,0,8.26678729057312,4.6229112630001055,8.2644208984375,2.00634765625,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,112.7,35.0,1.3736735060527752,263,0.06106950029628546,0.03531996633938193,0.06106950029628546,50000,51047,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 213, 'epsilon_random': 50}"
train,standard_epsilon,Epsilon,143,107.55461726040465,107.90455113865968,50,stuck,True,False,none,-1,,0.0,True,50,1.8045227527618408,0.8111887770000976,1.8017742919921875,2.00634765625,0.0,0.0,0.0,0.0,32.0,5835.0,49140.0,106.75,35.0,1.56523571819067,50,0.03613173575256951,0.006637360207574745,0.03613173575256951,50000,51097,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 43, 'epsilon_random': 7}"
train,standard_epsilon,Epsilon,144,863.9733567262493,883.9300593587861,500,max_steps,False,False,none,-1,,0.0,False,0,15.037124633789062,9.320879673999798,15.034283203125,2.00634765625,0.0,0.0,0.0,0.0,41.0,5835.0,49140.0,135.63,37.0,1.3766744921654464,500,0.06022469541942701,0.03931115831087802,0.06022469541942701,50000,51597,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 402, 'epsilon_random': 98}"
train,standard_epsilon,Epsilon,145,1102.91671367754,1120.749854131213,500,max_steps,False,False,none,-1,,0.0,False,0,14.925572872161865,9.504146464999849,14.9221708984375,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,119.42,36.0,1.2273343700617552,500,0.017713080155750505,0.0354891501057894,0.017713080155750505,50000,52097,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 395, 'epsilon_random': 105}"
train,standard_epsilon,Epsilon,146,500.10638588586164,520.5538385278368,500,max_steps,False,False,none,-1,,0.0,False,0,14.963327407836914,9.728816260999793,14.9559716796875,2.00634765625,0.0,0.0,0.0,0.0,45.0,5835.0,49140.0,166.22,39.0,1.2511883146166802,500,0.040108437604707434,0.040493820907902045,0.040108437604707434,50000,52597,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 400, 'epsilon_random': 100}"
train,standard_epsilon,Epsilon,147,354.8131093953599,364.5625879981684,257,collision,True,True,static.static,0,,228.34148891900043,False,0,7.299448490142822,4.145523537999907,7.28051806640625,2.00634765625,0.0,0.0,0.0,0.0,37.0,5835.0,49140.0,135.31,37.0,1.222502422442928,257,0.02514030704553808,0.03768431133735758,0.02514030704553808,50000,52854,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 208, 'epsilon_random': 49}"
train,standard_epsilon,Epsilon,148,1082.262083194083,1099.4995000482766,500,max_steps,False,False,none,-1,,0.0,False,0,14.192476272583008,7.737661687999889,14.184923828125,2.00634765625,0.0,0.0,0.0,0.0,38.0,5835.0,49140.0,116.33,36.0,1.252382219582796,500,0.008518131433345844,0.034389652394048724,0.008518131433345844,50000,53354,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 393, 'epsilon_random': 107}"
train,standard_epsilon,Epsilon,149,936.1636005535622,956.7292351473648,500,max_steps,False,False,none,-1,,0.0,False,0,15.155868530273438,8.38971226700005,15.1529921875,2.00634765625,0.0,0.0,0.0,0.0,27.0,5835.0,49140.0,112.93,35.0,1.2330518489181996,500,0.027427917782217263,0.04085699000978363,0.027427917782217263,50000,53854,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 122, 'greedy': 378}"
train,standard_epsilon,Epsilon,150,-105.68722042187699,-93.3736916581151,313,collision,True,True,vehicle.yamaha.yzf,11356,autopilot,407.67466316745185,False,0,10.040408849716187,5.564128229000062,10.0378466796875,2.00634765625,0.0,0.0,0.0,0.0,42.0,5835.0,49140.0,157.46,38.0,1.119348821477197,313,0.034068438581737005,0.038999663102239505,0.034068438581737005,50000,54167,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 238, 'epsilon_random': 75}"
train,standard_epsilon,Epsilon,151,797.0445447935336,815.6665314835047,500,max_steps,False,False,none,-1,,0.0,False,0,15.281305074691772,8.67158312200013,15.2788798828125,2.00634765625,0.0,0.0,0.0,0.0,33.0,5835.0,49140.0,113.6,36.0,1.3093001754134894,500,0.028900748336192918,0.03695496589658107,0.028900748336192918,50000,54667,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'epsilon_random': 110, 'greedy': 390}"
train,standard_epsilon,Epsilon,152,501.76647614971796,520.3464544813932,463,collision,True,True,vehicle.tesla.cybertruck,11374,autopilot,5480.480422768456,False,0,12.581873416900635,7.177640795000116,12.573615234375,2.00634765625,0.0,0.0,0.0,0.0,41.0,5835.0,49140.0,119.28,36.0,1.2763346820812247,463,0.016026571946520084,0.03996927711352782,0.016026571946520084,50000,55130,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 382, 'epsilon_random': 81}"
